iter;year;IR;EQ;RE;CS;Gov;Corp
845;28;0.101366115;1.73465007;0.854896083;0.006175126;0.8610507;0.8895994
845;29;0.105352373;1.825353449;0.90493052;0.006269859;0.8431735;0.8744987
845;30;0.120867298;1.795266104;1.030823217;0.006399858;0.7902697;0.823724
845;31;0.117359143;1.143039272;0.998310806;0.006058481;0.8059058;0.8402318
845;32;0.113690295;0.778293118;0.864646852;0.00594;0.8165881;0.8520164
845;33;0.10900703;0.92167707;0.847435251;0.00582661;0.8299098;0.8658004
845;34;0.118426342;1.308148865;0.789781092;0.0058731;0.7938428;0.8314302
845;35;0.127586714;1.637540825;0.826567527;0.005775796;0.7620927;0.7963698
845;36;0.120624132;1.167558884;0.831597199;0.005710751;0.7779971;0.8124672
845;37;0.127860765;1.438991391;0.79573241;0.005911385;0.7461676;0.7823642
845;38;0.121888936;1.621825671;0.776193486;0.006097745;0.7558418;0.7941564
845;39;0.109203473;1.632239088;0.796903741;0.006367645;0.7875043;0.827477
845;40;0.095803401;1.018548241;0.849371246;0.006676443;0.823713;0.8649023
845;41;0.101406895;2.011341567;0.825464064;0.007034468;0.7909125;0.8325584
845;42;0.098783232;1.722548741;0.794590455;0.007251999;0.7885;0.8310556
845;43;0.096950019;1.76667694;0.716681928;0.007668485;0.7841365;0.8251435
845;44;0.102077984;2.135018902;0.729459765;0.007852302;0.7563669;0.7973028
845;45;0.10887072;2.821411666;0.720475152;0.00799753;0.7241722;0.7660285
845;46;0.118579745;2.77641225;0.763379418;0.008139426;0.6845299;0.727715
845;47;0.105787359;3.136093329;0.830960911;0.008443022;0.7143194;0.754273
845;48;0.08502858;2.731377822;0.807363131;0.008849275;0.772675;0.8134747
845;49;0.070235724;2.850164644;0.950271782;0.009334685;0.814125;0.8555581
845;50;0.055948314;2.304488721;0.942295237;0.009806269;0.8591136;0.900655
846;0;0.01141;1;1;0.013605159;1;1
846;1;0.024802359;1.04027078;1.066303681;0.013605099;0.9411733;0.9473977
846;2;0.03268027;1.280071516;0.912533982;0.013239943;0.9194101;0.9250377
846;3;0.037744217;1.343723451;0.925901293;0.012845757;0.9084547;0.9173305
846;4;0.041876643;1.258600941;0.96779091;0.012315741;0.9049639;0.9142675
846;5;0.0544802;1.598018028;0.967193033;0.01203712;0.8595714;0.8716601
846;6;0.058992155;1.602627853;0.892975737;0.011625896;0.8480612;0.8617449
846;7;0.050586023;1.92474224;0.849582503;0.011090106;0.8883481;0.9017037
846;8;0.053946938;1.976202274;0.812907739;0.011022116;0.8711574;0.886966
846;9;0.067636867;2.491441512;0.906176232;0.011024734;0.8139468;0.833637
846;10;0.07573894;2.931376393;0.843556373;0.010885433;0.7826536;0.8051688
846;11;0.086910861;3.259727159;0.818921543;0.010856009;0.7426987;0.7686848
846;12;0.089344966;2.211930889;0.843751021;0.010761881;0.7342016;0.7611361
846;13;0.100356624;3.37385742;0.798279985;0.010710334;0.6987277;0.7274308
846;14;0.103599481;3.911965529;0.81823728;0.010577152;0.6877794;0.7147811
846;15;0.104054498;2.941160411;0.718905574;0.010571178;0.6805877;0.7093309
846;16;0.092180386;1.749147565;0.702226419;0.010397536;0.7122626;0.7408865
846;17;0.074933131;1.407759247;0.71535053;0.010647122;0.7567512;0.7859506
846;18;0.075381579;2.738207393;0.744152672;0.011312554;0.7380043;0.770249
846;19;0.070638139;3.611489143;0.795014881;0.011543049;0.7456886;0.7788834
846;20;0.072458908;2.122505544;0.816520873;0.011826955;0.7311375;0.7640253
846;21;0.048627886;0.945803896;0.812379795;0.011836754;0.8125468;0.8385849
846;22;0.035076492;0.662685172;0.77441365;0.012450197;0.8563998;0.8669389
846;23;0.028522995;0.43379504;0.764191289;0.013001755;0.8680565;0.878526
846;24;0.022629816;0.423163057;0.8571546;0.013514936;0.8788031;0.8899911
846;25;0.002243971;0.209431468;0.896949241;0.013610226;0.9671546;0.9746764
846;26;0.01997889;0.383410742;0.980095334;0.014661444;0.8655127;0.8808683
846;27;0.023153674;0.471159496;0.854210747;0.014823401;0.8525297;0.8702257
846;28;0.028474106;1.28173488;0.756662104;0.015018328;0.8319167;0.8512199
846;29;0.035506524;1.535206685;0.746455434;0.01502604;0.8093322;0.8310709
846;30;0.034063953;0.476032494;0.69805937;0.015055216;0.8229986;0.8392954
846;31;0.034241615;0.793906798;0.737597483;0.014737317;0.8362576;0.8496329
846;32;0.036487938;0.603827997;0.826845183;0.014636018;0.8361609;0.8480695
846;33;0.034627709;0.702948317;0.758880741;0.014324649;0.8556696;0.8665086
846;34;0.046946513;0.501559428;0.670834797;0.014260756;0.8150124;0.8288512
846;35;0.064681948;0.584173603;0.676486848;0.014033686;0.7614327;0.7797514
846;36;0.067950744;0.620675504;0.717815366;0.013565103;0.764223;0.7797913
846;37;0.070723081;0.687696833;0.648568993;0.012986032;0.7686989;0.7846548
846;38;0.077471045;0.838861064;0.624837286;0.012628339;0.7555618;0.7713646
846;39;0.080303464;0.797190277;0.58659738;0.012119514;0.7569103;0.7740438
846;40;0.073991145;1.1713152;0.602169683;0.011655615;0.78721;0.8023837
846;41;0.069161603;0.835201951;0.605988575;0.011497611;0.8084071;0.8210663
846;42;0.064094268;0.480964911;0.58722218;0.011176474;0.8325346;0.8433234
846;43;0.075557678;0.467026226;0.609182143;0.011377158;0.7858788;0.7999246
846;44;0.078440925;0.454489762;0.566897308;0.011157405;0.7774936;0.7919257
846;45;0.073330813;0.557271525;0.589848926;0.010919204;0.7959016;0.8102667
846;46;0.067420452;0.530716127;0.571948405;0.011122963;0.812202;0.8222094
846;47;0.057986718;0.705079714;0.56488935;0.011092373;0.8453978;0.8539936
846;48;0.062054749;0.649013732;0.5223169;0.011330122;0.8213153;0.8323233
846;49;0.063283471;0.596934704;0.51680706;0.011513545;0.8107458;0.8216739
846;50;0.058793231;0.535956167;0.513988976;0.011624219;0.8247221;0.8298046
847;0;0.01141;1;1;0.013605159;1;1
847;1;0.009974514;1.043031918;0.969841512;0.013333648;1.019572;1.01813
847;2;0.008488882;1.307308805;0.8945877;0.012986042;1.04035;1.038909
847;3;0.008902172;1.512714994;0.883659506;0.012696962;1.051778;1.047638
847;4;0.016548173;1.577903269;0.825523079;0.012625078;1.017957;1.018574
847;5;0.025812382;1.704015259;0.828747478;0.012386601;0.9817432;0.9850402
847;6;0.025540824;1.736505963;0.869707865;0.011904205;0.9971873;0.9966873
847;7;0.03915175;1.937217291;0.905974195;0.011931183;0.9321373;0.9378929
847;8;0.050265476;2.007811952;0.867659383;0.011588733;0.8919927;0.8979766
847;9;0.0573691;2.136558149;0.901431914;0.011421241;0.8627436;0.8709179
847;10;0.054985774;2.372353255;0.888790412;0.011050369;0.8783509;0.8838914
847;11;0.047902905;2.031185245;0.844954573;0.01090184;0.9091316;0.9110257
847;12;0.042774288;1.343017342;0.983985563;0.010934082;0.9295536;0.9291567
847;13;0.041348095;2.213110519;1.166953228;0.011100858;0.9307938;0.931927
847;14;0.051738677;4.357701517;1.069763334;0.011450697;0.8800391;0.8838089
847;15;0.0646834;4.812799234;0.925596581;0.011725326;0.823921;0.8326134
847;16;0.066433238;4.442566826;0.905247981;0.011317736;0.8245875;0.8329756
847;17;0.066088981;3.37675737;1.145593799;0.011113355;0.8265972;0.8353697
847;18;0.074798368;3.632119748;0.921470986;0.011128859;0.7904816;0.8019938
847;19;0.064982449;2.40298488;0.922170773;0.010816658;0.8267329;0.8367018
847;20;0.066855229;1.949971553;1.056755699;0.01132279;0.809112;0.8094289
847;21;0.056394577;0.989670258;1.206220556;0.011099092;0.8464634;0.8447645
847;22;0.041019184;0.526909679;1.250757844;0.011254229;0.8982122;0.893691
847;23;0.030057009;0.087058336;1.144910369;0.011441628;0.9367595;0.9291643
847;24;0.027746566;0.037798487;1.065364716;0.012044354;0.9271226;0.9202706
847;25;0.022907986;0.005898467;1.073949975;0.012368753;0.937917;0.930534
847;26;0.016617455;0.002885646;1.110771389;0.01266147;0.956687;0.9481927
847;27;0.005195389;0.000539798;1.134164956;0.012739312;1.007855;0.9934828
847;28;0.006069415;0.000150406;1.277820487;0.013237804;0.9874631;0.9739557
847;29;0.019791072;0.000147659;1.285698743;0.013993154;0.9031006;0.8969467
847;30;0.015837072;6.81E-05;1.482341128;0.013786676;0.9234934;0.9126124
847;31;0.004596085;1.43E-05;1.989788223;0.013974615;0.9647926;0.9502067
847;32;0.000893729;1.13E-05;1.728198755;0.014237275;0.9722873;0.9582987
847;33;0.01893738;1.05E-05;1.39866593;0.015045597;0.8688619;0.8663806
847;34;0.011939606;2.96E-06;1.834650947;0.014898911;0.899981;0.8957179
847;35;0.007594898;5.24E-06;1.82822783;0.014963723;0.9159837;0.9121468
847;36;-0.002365602;8.53E-06;1.30546946;0.015087633;0.9627864;0.9503365
847;37;-0.006480679;9.06E-06;1.398741035;0.015173882;0.9828541;0.9699315
847;38;-0.019896039;1.14E-05;1.386633721;0.014925846;1.065538;1.041301
847;39;-0.021297882;1.28E-05;1.269640524;0.015175616;1.070222;1.04705
847;40;-0.026058348;6.53E-06;1.183144135;0.01521566;1.101232;1.076583
847;41;-0.029608712;3.76E-06;1.182564266;0.015195369;1.130791;1.104288
847;42;-0.029640715;4.30E-06;1.002341598;0.015143969;1.14306;1.11575
847;43;-0.027580153;4.27E-06;0.962255168;0.014974805;1.145895;1.118443
847;44;-0.026035042;3.44E-06;0.905561353;0.014879325;1.148955;1.121711
847;45;-0.021362645;3.68E-06;0.888155885;0.014758312;1.134476;1.110306
847;46;-0.014151788;5.51E-06;0.862104841;0.014676781;1.104995;1.082891
847;47;-0.011324587;1.32E-06;0.845077992;0.0142841;1.107521;1.087218
847;48;-0.006335483;1.29E-06;0.852709229;0.014067039;1.092338;1.076155
847;49;-0.005454299;7.93E-07;0.842563038;0.013629901;1.108453;1.090762
847;50;0.001489567;2.33E-06;0.888377153;0.013509947;1.085187;1.064489
848;0;0.01141;1;1;0.013605159;1;1
848;1;0.011514048;0.881120043;1.086319778;0.01325942;1.012787;1.013196
848;2;0.008684165;0.938209726;1.160541358;0.013031038;1.037878;1.035112
848;3;0.003411699;0.877551644;1.02329157;0.012637172;1.080901;1.074617
848;4;0.004932163;0.967245214;0.938997676;0.012420197;1.082771;1.07703
848;5;0.027773287;0.870207407;0.849962511;0.012629387;0.9665657;0.9705576
848;6;0.049545496;1.007112066;0.785451895;0.012659366;0.8736469;0.8857631
848;7;0.05645391;0.818170306;0.8613746;0.011888024;0.8624311;0.8753341
848;8;0.06048095;0.835433478;0.934345207;0.011266029;0.8574598;0.8712378
848;9;0.066514;0.865143573;0.930188592;0.010933867;0.8392336;0.8506239
848;10;0.060498567;0.764027782;0.867395378;0.010583009;0.8659573;0.8771309
848;11;0.051865876;0.622199405;0.784065585;0.010292836;0.9045012;0.9141309
848;12;0.046253897;0.477522098;0.713843673;0.010325847;0.925048;0.9343467
848;13;0.044196629;0.397738124;0.700669472;0.010496153;0.9284414;0.936045
848;14;0.039769982;0.222016369;0.686344941;0.010710134;0.9394517;0.9475764
848;15;0.033493179;0.143093957;0.665741089;0.010788444;0.9617352;0.9689707
848;16;0.027375062;0.139586352;0.657458102;0.01103521;0.9787378;0.9867492
848;17;0.01903654;0.084338916;0.694246118;0.011161483;1.012011;1.01937
848;18;0.013310865;0.079782012;0.684198987;0.01122237;1.038108;1.041169
848;19;0.004728849;0.067320853;0.645820552;0.011333351;1.077324;1.077459
848;20;0.003601246;0.053189385;0.62546369;0.011631751;1.072165;1.074516
848;21;0.001621056;0.038057519;0.670042216;0.011863232;1.074654;1.078629
848;22;0.005219875;0.04004072;0.669781771;0.012210307;1.049526;1.051947
848;23;-0.002182061;0.048999248;0.677972633;0.012466089;1.08563;1.078409
848;24;-0.00294264;0.045837844;0.659547191;0.012778648;1.08472;1.078416
848;25;0.002242056;0.048832177;0.63560234;0.013188532;1.051317;1.049459
848;26;0.008590357;0.055498367;0.635635733;0.013238675;1.024962;1.027316
848;27;0.014070065;0.059595211;0.631553687;0.013273439;1.007333;1.009383
848;28;0.024230493;0.067785487;0.650989922;0.013021407;0.9754085;0.9787856
848;29;0.029765885;0.074707936;0.65166837;0.012665753;0.9667143;0.9682265
848;30;0.034958758;0.066590678;0.639565148;0.012225697;0.9615239;0.95686
848;31;0.032715634;0.043902191;0.65878533;0.011699775;0.9857359;0.9807961
848;32;0.038870292;0.089003678;0.705073488;0.011418213;0.9646145;0.9626554
848;33;0.030892674;0.06788075;0.68593621;0.010793179;1.016671;1.010703
848;34;0.034193654;0.064469347;0.761205835;0.010840347;0.9966691;0.9950185
848;35;0.036640224;0.066937772;0.880073333;0.010701597;0.9853956;0.9865222
848;36;0.029374568;0.083984292;0.766374706;0.010387991;1.026443;1.025177
848;37;0.023941452;0.085540949;0.786171612;0.010341777;1.053329;1.052424
848;38;0.018533666;0.097800727;0.76845442;0.010355832;1.07912;1.07797
848;39;0.023933208;0.11160976;0.932398705;0.010652134;1.042531;1.046204
848;40;0.032203485;0.118948638;1.069308408;0.010932807;0.9953793;1.003477
848;41;0.03580324;0.132836549;1.196200509;0.010874711;0.9812134;0.9915215
848;42;0.039161882;0.154114917;0.952468422;0.010836176;0.9686725;0.9796543
848;43;0.056243933;0.178663288;0.956556563;0.011077317;0.8935591;0.9060934
848;44;0.053433013;0.21182693;1.087149659;0.01060762;0.9174748;0.9284654
848;45;0.063995033;0.266240849;1.282252302;0.010473216;0.8783149;0.8930174
848;46;0.05890944;0.251982116;1.653513561;0.010083518;0.9091555;0.9202908
848;47;0.06285249;0.216670158;1.625977398;0.010257902;0.8920765;0.9001849
848;48;0.054672032;0.148897103;1.743632446;0.009907067;0.9341306;0.9401071
848;49;0.057285212;0.138725226;1.834696647;0.00984048;0.9233716;0.9308422
848;50;0.049276835;0.086826438;1.555022389;0.009716395;0.9602473;0.963473
849;0;0.01141;1;1;0.013605159;1;1
849;1;-0.0017494;0.357699621;0.921808126;0.013029915;1.09165;1.080359
849;2;-0.003073766;0.479818882;0.860806734;0.012943576;1.107898;1.091761
849;3;-0.010965751;0.530702784;0.838506131;0.012661851;1.165225;1.146521
849;4;-0.010130972;0.650247802;0.81827449;0.012585461;1.167521;1.150476
849;5;-0.001251368;0.628850014;0.878216768;0.012622092;1.119335;1.109026
849;6;0.006928108;0.47300255;0.738173322;0.012569338;1.085741;1.069497
849;7;0.011704076;0.546749489;0.816116825;0.012393112;1.06929;1.055356
849;8;0.021265324;0.422898877;0.827566318;0.012259395;1.03075;1.015667
849;9;0.020448976;0.303450598;0.851952185;0.011748313;1.054165;1.032005
849;10;0.031390643;0.30798671;0.805402137;0.011678566;1.004258;0.9887326
849;11;0.038136232;0.386237984;0.805094894;0.011389093;0.9839399;0.9713699
849;12;0.036886915;0.588632439;0.780498347;0.011067513;1.002349;0.9879531
849;13;0.042512061;0.29798946;0.768152907;0.010897921;0.9845707;0.9729407
849;14;0.056033717;0.294582146;0.747682047;0.010632259;0.9342572;0.9256432
849;15;0.064226609;0.204897047;0.703095216;0.010486772;0.9046907;0.8963184
849;16;0.06590054;0.402480812;0.711177906;0.010010203;0.9055552;0.898868
849;17;0.067882763;0.361882029;0.665655861;0.009642438;0.9021411;0.8968779
849;18;0.064744647;0.461741816;0.668620448;0.009357644;0.9166742;0.9108287
849;19;0.074366514;0.471797767;0.638868792;0.009505872;0.8690342;0.8685618
849;20;0.072586238;0.748944705;0.624553241;0.00928965;0.8751812;0.8758511
849;21;0.05810993;0.658049782;0.666739823;0.009011954;0.9351019;0.9320295
849;22;0.054211153;0.451753205;0.65672453;0.009288365;0.943116;0.9327749
849;23;0.053794187;0.568597728;0.643613013;0.009697285;0.9281852;0.9216094
849;24;0.059019228;1.075176854;0.642725456;0.010042528;0.8937877;0.8919475
849;25;0.053818515;0.843889519;0.597589536;0.01013235;0.9095555;0.9076012
849;26;0.035463136;1.23484506;0.604276318;0.009996332;0.9919836;0.983203
849;27;0.044436603;1.410075809;0.577124362;0.010715232;0.9301062;0.9286548
849;28;0.051480751;0.987271939;0.607273292;0.011036862;0.891231;0.8941375
849;29;0.064579466;0.54209375;0.677269472;0.011301646;0.8333816;0.8419167
849;30;0.07038983;0.472740609;0.632947846;0.011378585;0.810856;0.8229932
849;31;0.077252946;1.211276879;0.605947344;0.011199505;0.7910351;0.8046293
849;32;0.077311893;0.732622275;0.644390357;0.010977481;0.7949012;0.8063687
849;33;0.063623317;1.52942046;0.657185302;0.010634702;0.8498503;0.8557052
849;34;0.060178406;1.624444649;0.613713399;0.010832238;0.8597153;0.8578621
849;35;0.062184139;2.378797593;0.58762028;0.011069726;0.8427723;0.8438956
849;36;0.057202106;1.966110757;0.60304887;0.011082619;0.8586631;0.8563759
849;37;0.047518867;1.798022276;0.635259255;0.011066236;0.8930791;0.8889854
849;38;0.033846618;1.509872509;0.560619621;0.011089568;0.9467426;0.9392203
849;39;0.030040385;1.572062444;0.534191241;0.011482639;0.9502006;0.9427919
849;40;0.011659867;1.264936998;0.524155011;0.011650471;1.032071;1.018937
849;41;0.001511326;1.580191381;0.502144235;0.012156996;1.073557;1.05588
849;42;-0.002785345;1.365203574;0.495324399;0.012527508;1.088696;1.070938
849;43;-0.002678606;1.796460617;0.491636328;0.013005106;1.079664;1.064054
849;44;-0.003085661;1.11748031;0.506511843;0.013324008;1.081666;1.067962
849;45;0.001554112;0.765122986;0.502855697;0.01359024;1.062374;1.046734
849;46;0.016395793;0.43804568;0.508724657;0.013596677;0.9940247;0.9852822
849;47;0.017151128;0.336942631;0.538852722;0.013214477;1.007952;0.9993175
849;48;0.023778986;0.944733186;0.563337718;0.012896429;0.9898767;0.9838083
849;49;0.018706426;0.134136613;0.557889821;0.012546227;1.034551;1.01947
849;50;0.022260913;0.141754392;0.546075562;0.012229465;1.029522;1.016892
850;0;0.01141;1;1;0.013605159;1;1
850;1;0.009619203;1.08528436;0.897111469;0.013213017;1.023364;1.023013
850;2;0.001552655;0.576839311;0.80333675;0.012732851;1.082187;1.079207
850;3;0.002595168;0.395172805;0.75292928;0.012698184;1.083162;1.0803
850;4;0.007941011;0.73049581;0.808673871;0.012545149;1.064589;1.064318
850;5;0.012133483;0.751843587;0.776368899;0.012311437;1.051737;1.054433
850;6;0.008385867;0.531441107;0.821716489;0.011953983;1.084693;1.087217
850;7;0.003947472;0.235689028;0.784529452;0.011684583;1.120533;1.122576
850;8;0.004475396;0.181581479;0.78857078;0.01162759;1.124132;1.128023
850;9;0.002333041;0.365863145;0.749724973;0.011281964;1.152599;1.155588
850;10;1.90E-06;0.359041889;0.728410842;0.011133075;1.179575;1.181471
850;11;0.010538099;0.26684349;0.722276658;0.011215463;1.126727;1.134413
850;12;0.010698683;0.193258584;0.706262457;0.010891826;1.147485;1.155736
850;13;0.016844981;0.136252558;0.699506097;0.010725721;1.132168;1.138928
850;14;0.020509678;0.091464619;0.683920916;0.010406459;1.132239;1.140844
850;15;0.020687422;0.085216391;0.675680745;0.009872614;1.157878;1.165941
850;16;0.021919646;0.032262483;0.678746997;0.009601083;1.168348;1.178154
850;17;0.028496648;0.020926158;0.663277637;0.009348756;1.150328;1.159948
850;18;0.027124148;0.017535471;0.644280913;0.008721589;1.186367;1.195145
850;19;0.041362891;0.027937424;0.662062638;0.00835904;1.127502;1.141364
850;20;0.041342867;0.024881033;0.717517574;0.007822816;1.150164;1.163419
850;21;0.039707351;0.023111013;0.692162271;0.00733133;1.180916;1.191475
850;22;0.045291755;0.015889078;0.680185823;0.007133221;1.164712;1.174964
850;23;0.046522025;0.01586867;0.667197471;0.006659074;1.179695;1.189403
850;24;0.05399403;0.013349367;0.647704806;0.006291788;1.155977;1.169093
850;25;0.057076133;0.018088254;0.645491106;0.005882607;1.155804;1.17143
850;26;0.065636658;0.018015753;0.634081998;0.005546694;1.126492;1.145366
850;27;0.072667344;0.03200035;0.642448061;0.005237997;1.106419;1.124992
850;28;0.0740886;0.04034401;0.596093019;0.004649649;1.117669;1.136317
850;29;0.077781591;0.041605361;0.601072235;0.004171758;1.113395;1.130937
850;30;0.084930311;0.033112103;0.614363371;0.003931073;1.083642;1.104512
850;31;0.101466144;0.033575052;0.637868021;0.003648724;1.014772;1.040741
850;32;0.11381231;0.049050721;0.671680972;0.003258215;0.9718858;0.9954556
850;33;0.11070777;0.053295622;0.715533797;0.002743086;0.991368;1.012814
850;34;0.122856493;0.063364108;0.697215708;0.002598474;0.9426663;0.9657722
850;35;0.109750758;0.055223337;0.726247001;0.002239159;0.9958523;1.014782
850;36;0.101075767;0.063306296;0.866745146;0.00239232;1.021878;1.042485
850;37;0.114434769;0.06622083;0.935365098;0.002761283;0.9545463;0.9768046
850;38;0.101304463;0.045646635;0.96958218;0.002732737;1.003126;1.023415
850;39;0.108878235;0.056177076;0.959547026;0.003042444;0.9598885;0.9831256
850;40;0.115284639;0.058730164;0.839959618;0.002964305;0.9277176;0.9526065
850;41;0.118431693;0.078140474;0.803507347;0.00290187;0.9079639;0.9347107
850;42;0.107128735;0.0876762;1.043220745;0.003066952;0.9406904;0.9674318
850;43;0.121038383;0.079829501;0.917371172;0.003219965;0.8746416;0.904789
850;44;0.107920218;0.097936745;0.8301144;0.003503678;0.9117129;0.9433324
850;45;0.098275821;0.053615136;0.782638216;0.003764323;0.936483;0.9688995
850;46;0.079892831;0.036744892;0.76921152;0.004320899;0.9996032;1.029085
850;47;0.057175154;0.043653317;0.882200757;0.004823048;1.094442;1.122753
850;48;0.048815234;0.042770085;0.873531315;0.00552652;1.118782;1.143722
850;49;0.045318562;0.125102104;0.924861933;0.006202457;1.118048;1.145425
850;50;0.026024916;0.101480436;1.041368149;0.006519069;1.224536;1.242219
851;0;0.01141;1;1;0.013605159;1;1
851;1;0.011796291;0.960916008;1.112599592;0.01334404;1.009903;1.007976
851;2;0.017473132;0.822596081;1.213628665;0.013203853;0.9905794;0.9888316
851;3;0.009093664;0.656063264;1.289923749;0.012866544;1.043718;1.040539
851;4;0.001047049;0.661573212;1.343963246;0.012395594;1.10504;1.097941
851;5;0.002669714;0.622303444;1.07109983;0.012335806;1.102234;1.097944
851;6;0.004952279;0.556359217;0.91598088;0.012338944;1.097419;1.092476
851;7;0.008811899;0.617713782;0.960550884;0.012376068;1.085836;1.075696
851;8;0.02106916;1.076432267;1.049599093;0.012278225;1.03211;1.028506
851;9;0.03502857;1.011724268;1.066678463;0.011981142;0.9793627;0.981039
851;10;0.047485593;1.030832988;1.212536038;0.011506355;0.9415903;0.9447727
851;11;0.055030349;1.46071207;1.180379577;0.010961766;0.9263472;0.9318687
851;12;0.057731777;1.286346061;1.346990144;0.010519528;0.9322034;0.9349912
851;13;0.053337683;0.956828814;1.239969223;0.009871691;0.9705954;0.9714928
851;14;0.054258297;0.420483153;1.098730521;0.009850131;0.974249;0.9704936
851;15;0.071923651;1.653515866;1.148732785;0.009737972;0.9035472;0.9061366
851;16;0.076373553;1.415271888;1.320518078;0.009282966;0.8965549;0.8995603
851;17;0.084244935;1.812584791;1.204181268;0.009000726;0.872871;0.8744326
851;18;0.093665586;2.288953921;1.20965312;0.008594236;0.84339;0.8482754
851;19;0.092159011;2.577411417;0.912139159;0.00815426;0.8542867;0.8601519
851;20;0.084648907;3.526781368;0.82763999;0.007791264;0.8872255;0.8886188
851;21;0.085338767;4.569843185;0.867990071;0.007778102;0.8789481;0.8823349
851;22;0.078653688;4.546224318;0.8499684;0.007709806;0.9010037;0.9028436
851;23;0.081258811;3.153184899;0.924199484;0.007817926;0.8812519;0.8855331
851;24;0.077616106;3.695488073;0.838332728;0.007959587;0.885028;0.8907496
851;25;0.090359454;4.263025228;0.791019128;0.008450527;0.8211041;0.8332221
851;26;0.090120297;4.906763427;0.828357266;0.008484573;0.8158518;0.8292257
851;27;0.095442045;5.044947379;0.865682895;0.008852033;0.7895644;0.7995637
851;28;0.096737824;5.852279106;0.87518063;0.008960618;0.7785121;0.7908988
851;29;0.094732922;5.875411814;0.953094972;0.00913564;0.7780593;0.7917263
851;30;0.094222403;4.25667954;0.9206652;0.009384546;0.7732385;0.7828838
851;31;0.096547828;4.359187354;0.936435938;0.009629251;0.7580247;0.769502
851;32;0.089601683;5.174838732;0.912621581;0.009661633;0.7750463;0.786663
851;33;0.083229787;4.740902056;1.020240586;0.009716026;0.790466;0.8017833
851;34;0.084215487;4.588829135;0.863370846;0.010076818;0.7752642;0.7891424
851;35;0.079969931;4.353641889;0.872555646;0.010368373;0.7811825;0.7917693
851;36;0.079447854;5.128521625;0.794606681;0.01067249;0.7736005;0.7853567
851;37;0.077282426;3.708491656;0.787018831;0.010844912;0.7739431;0.7864107
851;38;0.075481689;2.72537306;0.759908769;0.011039903;0.7722321;0.7861679
851;39;0.070075202;3.041397026;0.715473543;0.01118014;0.783439;0.7978434
851;40;0.053882846;2.319203635;0.756782274;0.011312068;0.836071;0.8491079
851;41;0.040878637;2.068965368;0.717277352;0.011450076;0.8815963;0.8926725
851;42;0.045913406;2.458812636;0.66620589;0.012062051;0.8481334;0.8597356
851;43;0.034696374;1.855291003;0.666910667;0.012182305;0.8894105;0.8995194
851;44;0.041491881;2.120764111;0.739009257;0.012583719;0.8519694;0.8640345
851;45;0.048918831;0.845930199;0.651302995;0.012960405;0.8138199;0.8293339
851;46;0.061093635;2.172741301;0.630694613;0.013427388;0.7596551;0.7803679
851;47;0.052261054;1.966043222;0.627227528;0.013246278;0.7975405;0.810693
851;48;0.05393986;2.602755001;0.612549502;0.013393059;0.7904285;0.8022612
851;49;0.040385933;2.044783175;0.620132177;0.013259091;0.8463146;0.8529833
851;50;0.037962813;1.587171752;0.639709678;0.013374856;0.8547189;0.8592906
852;0;0.01141;1;1;0.013605159;1;1
852;1;0.003873286;0.855231725;1.089912;0.013147049;1.054006;1.050487
852;2;-0.001644414;0.917576341;1.028702434;0.01278578;1.098413;1.092611
852;3;0.019595255;0.836730098;0.900070504;0.013273811;0.9815044;0.9849081
852;4;0.012661235;0.715654828;0.869744532;0.01260029;1.038921;1.036701
852;5;0.031563846;0.889010668;0.836731336;0.01267736;0.9497197;0.9562761
852;6;0.025490848;0.758833656;0.76897117;0.012089367;0.9940505;0.9994508
852;7;0.033328482;0.493834556;0.744740106;0.011918994;0.9644236;0.9742668
852;8;0.033562934;0.452039108;0.747697176;0.011777103;0.9713161;0.9777193
852;9;0.035854052;0.435317966;0.784258077;0.011489947;0.9732274;0.9776564
852;10;0.04519804;0.162088785;0.782120287;0.011373652;0.9409661;0.9466593
852;11;0.044826359;0.075798373;0.95951339;0.010872093;0.9599207;0.9654735
852;12;0.049794512;0.108392715;0.788885307;0.010644596;0.9486686;0.9561711
852;13;0.048861771;0.084877978;0.838934603;0.010505135;0.9671749;0.9631465
852;14;0.041215864;0.121114421;0.760006041;0.010060617;1.016669;1.009285
852;15;0.043141877;0.099653665;0.700035182;0.009946357;1.012554;1.006489
852;16;0.043336397;0.155541626;0.718451004;0.009820804;1.017421;1.008736
852;17;0.049921435;0.164061376;0.720719143;0.009849982;0.9849663;0.9819851
852;18;0.047086476;0.193467033;0.675826368;0.009404697;1.009246;1.005169
852;19;0.049071346;0.143242693;0.670963726;0.009300494;1.002715;0.9983246
852;20;0.058522052;0.144414158;0.703251545;0.009257994;0.960232;0.9606325
852;21;0.057953506;0.092570387;0.644823796;0.009081721;0.9651927;0.96698
852;22;0.054065112;0.079255538;0.638914435;0.009057164;0.9825227;0.9829774
852;23;0.04723558;0.051282166;0.642553;0.009196588;1.012555;1.008668
852;24;0.048856104;0.052338715;0.618570113;0.009195547;1.007091;1.004754
852;25;0.065952492;0.063731127;0.61990115;0.009369279;0.9317759;0.934334
852;26;0.072887364;0.073571702;0.617460145;0.008931364;0.9128721;0.9171087
852;27;0.081215739;0.05399669;0.60830027;0.008620426;0.8837267;0.8902217
852;28;0.084598771;0.042562763;0.623712949;0.008158922;0.8768995;0.8818813
